tconst,startYear,runtimeMinutes
tt7615052,2019,88.0
tt7615302,2018,101.0
tt7616148,2019,109.0
tt7616798,2019,96.0
tt7618184,2018,140.0
tt7634968,2019,117.0
tt7638344,2018,138.0
tt7638348,2020,100.0
tt7639372,2019,130.0
tt7642818,2017,124.0
tt7645122,2019,98.0
tt7645780,2018,96.0
tt7646322,2021,88.0
tt7653254,2019,137.0
tt7657566,2022,127.0
tt7664504,2018,96.0
tt7668842,2018,110.0
tt7668870,2018,102.0
tt7670212,2019,115.0
tt7671064,2019,104.0
tt7672068,2018,99.0
tt7681902,2018,95.0
tt7689964,2018,98.0
tt7689966,2018,116.0
tt7690638,2018,131.0
tt7690670,2018,116.0
tt7691572,2017,112.0
tt7693316,2022,139.0
tt7698468,2019,123.0
tt7700730,2018,115.0
tt7711170,2020,98.0
tt7713068,2020,109.0
tt7715202,2018,163.0
tt7720922,2018,161.0
tt7721800,2019,150.0
tt7721946,2019,145.0
tt7725596,2018,124.0
tt7725626,2019,153.0
tt7734218,2019,93.0
tt7736478,2019,153.0
tt7736496,2020,122.0
tt7737224,2024,111.0
tt7737528,2021,106.0
tt7737640,2021,96.0
tt7737734,2019,96.0
tt7737786,2020,119.0
tt7737800,2023,95.0
tt7738330,2023,112.0
tt7738450,2018,92.0
tt7738784,2018,147.0
tt7740496,2021,150.0
tt7740510,2021,99.0
tt7745068,2018,96.0
tt7748244,2018,107.0
tt7748426,2018,113.0
tt7752126,2019,90.0
tt7758160,2018,147.0
tt7765910,2018,162.0
tt7766378,2025,128.0
tt7772580,2018,90.0
tt7772582,2020,101.0
tt7775622,2018,100.0
tt7775720,2022,112.0
tt7778680,2019,110.0
tt7781432,2019,108.0
tt7784604,2018,127.0
tt7794524,2018,163.0
tt7797658,2018,150.0
tt7798604,2023,126.0
tt7798634,2019,95.0
tt7798646,2020,106.0
tt7805960,2020,133.0
tt7807026,2018,103.0
tt7816392,2018,94.0
tt7818580,2019,107.0
tt7822438,2019,138.0
tt7825208,2019,155.0
tt7826276,2018,106.0
tt7830806,2022,97.0
tt7831358,2019,83.0
tt7832124,2018,136.0
tt7832848,2019,105.0
tt7838252,2018,154.0
tt7838536,2019,88.0
tt7841496,2018,103.0
tt7843600,2019,96.0
tt7846056,2019,99.0
tt7846844,2020,123.0
tt7851428,2021,102.0
tt7853242,2018,133.0
tt7862330,2018,95.0
tt7867670,2019,95.0
tt7869070,2019,88.0
tt7873348,2020,93.0
tt7886848,2020,133.0
tt7886936,2020,92.0
tt7888964,2021,92.0
tt7892050,2018,146.0
tt7897330,2021,114.0
tt7901798,2018,103.0
tt7903530,2019,92.0
tt7905466,2018,99.0
tt7914416,2017,96.0
tt7917178,2020,88.0
tt7919680,2018,114.0
tt7921248,2019,97.0
tt7923220,2020,111.0
tt7937168,2019,147.0
tt7937254,2021,112.0
tt7939766,2020,134.0
tt7941892,2018,120.0
tt7942742,2018,136.0
tt7945440,2018,97.0
tt7946422,2018,100.0
tt7946836,2018,132.0
tt7947604,2022,134.0
tt7957694,2019,109.0
tt7958736,2019,99.0
tt7959026,2018,116.0
tt7959216,2018,93.0
tt7959500,2018,80.0
tt7961060,2018,100.0
tt7962932,2018,83.0
tt7967302,2025,103.0
tt7967412,2019,107.0
tt7972012,2021,117.0
tt7974772,2018,83.0
tt7975244,2019,123.0
tt7978672,2020,98.0
tt7978758,2022,97.0
tt7979142,2020,90.0
tt7979580,2021,114.0
tt7983794,2018,92.0
tt7983844,2018,87.0
tt7983894,2020,117.0
tt7984734,2019,109.0
tt7984766,2019,140.0
tt7985648,2019,156.0
tt7985692,2019,112.0
tt7985704,2023,114.0
tt7991508,2023,126.0
tt7991608,2021,118.0
tt7998242,2019,186.0
tt8000718,2019,116.0
tt8000908,2019,124.0
tt8001346,2018,87.0
tt8002382,2023,109.0
tt8004664,2020,96.0
tt8008948,2025,144.0
tt8009314,2019,88.0
tt8009428,2022,117.0
tt8009744,2020,118.0
tt8009906,2019,94.0
tt8011276,2018,140.0
tt8015080,2018,101.0
tt8015444,2020,70.0
tt8020896,2018,230.0
tt8033592,2018,120.0
tt8041270,2022,147.0
tt8041276,2019,89.0
tt8042116,2019,109.0
tt8042292,2020,160.0
tt8045906,2020,110.0
tt8046498,2020,83.0
tt8051894,2023,126.0
tt8055888,2018,134.0
tt8058874,2019,91.0
tt8060328,2020,134.0
tt8066940,2024,165.0
tt8075016,2019,99.0
tt8075192,2018,121.0
tt8075260,2019,92.0
tt8079248,2019,116.0
tt8080204,2023,93.0
tt8085790,2019,109.0
tt8090580,2019,109.0
tt8092252,2018,132.0
tt8093700,2022,135.0
tt8094252,2019,148.0
tt8095860,2018,137.0
tt8096832,2019,111.0
tt8097030,2022,100.0
tt8097306,2018,110.0
tt8105234,2023,99.0
tt8106160,2018,98.0
tt8106534,2019,128.0
tt8108164,2019,120.0
tt8108196,2019,121.0
tt8108198,2018,139.0
tt8108200,2019,143.0
tt8108202,2018,128.0
tt8108206,2019,146.0
tt8108268,2019,134.0
tt8108274,2020,135.0
tt8110232,2021,120.0
tt8110330,2020,101.0
tt8110640,2019,115.0
tt8110652,2022,94.0
tt8114980,2021,88.0
tt8115900,2022,100.0
tt8116428,2018,142.0
tt8119752,2018,95.0
tt8128188,2019,90.0
tt8129794,2018,111.0
tt8129806,2022,119.0
tt8130904,2019,101.0
tt8130968,2019,118.0
tt8132700,2018,96.0
tt8134742,2019,115.0
tt8135494,2018,109.0
tt8143990,2020,104.0
tt8144834,2019,124.0
tt8145202,2020,103.0
tt8150814,2021,96.0
tt8151874,2019,94.0
tt8155182,2018,92.0
tt8155288,2019,100.0
tt8160834,2020,91.0
tt8160864,2019,84.0
tt8165192,2021,126.0
tt8169446,2019,103.0
tt8173728,2018,75.0
tt8176040,2019,171.0
tt8176054,2018,154.0
tt8176578,2018,74.0
tt8178486,2019,107.0
tt8178634,2022,187.0
tt8179024,2020,96.0
tt8179388,2019,98.0
tt8179470,2020,92.0
tt8185182,2018,138.0
tt8186318,2019,119.0
tt8188872,2018,130.0
tt8193790,2019,77.0
tt8195518,2019,115.0
tt8197998,2018,111.0
tt8201170,2019,89.0
tt8201852,2020,93.0
tt8202612,2018,140.0
tt8206668,2019,108.0
tt8209702,2023,95.0
tt8228172,2019,82.0
tt8228288,2019,94.0
tt8231668,2021,92.0
tt8233874,2019,94.0
tt8236336,2019,119.0
tt8237172,2019,123.0
tt8239946,2018,108.0
tt8241876,2020,95.0
tt8242084,2020,99.0
tt8244784,2020,90.0
tt8254556,2018,105.0
tt8258074,2019,81.0
tt8258502,2023,110.0
tt8262802,2018,95.0
tt8263936,2019,100.0
tt8265928,2019,117.0
tt8266310,2019,118.0
tt8267604,2018,126.0
tt8269248,2021,153.0
tt8269552,2018,100.0
tt8282042,2018,122.0
tt8286926,2018,131.0
tt8290698,2018,137.0
tt8291224,2019,138.0
tt8291806,2019,113.0
tt8296030,2022,108.0
tt8299768,2019,91.0
tt8302382,2021,154.0
tt8305806,2019,95.0
tt8305852,2020,91.0
tt8307082,2018,99.0
tt8310474,2020,129.0
tt8310486,2024,93.0
tt8323104,2019,89.0
tt8323120,2019,106.0
tt8323668,2022,96.0
tt8328716,2019,96.0
tt8329290,2018,95.0
tt8332454,2020,90.0
tt8332802,2020,99.0
tt8332922,2020,97.0
tt8333746,2019,125.0
tt8333978,2019,176.0
tt8337158,2021,95.0
tt8337264,2023,98.0
tt8337290,2024,112.0
tt8337320,2019,118.0
tt8338762,2020,107.0
tt8342680,2019,99.0
tt8345300,2021,181.0
tt8347960,2022,106.0
tt8350360,2019,106.0
tt8354112,2019,86.0
tt8356942,2022,122.0
tt8358220,2019,83.0
tt8359816,2019,101.0
tt8359822,2019,85.0
tt8359842,2019,102.0
tt8359848,2018,97.0
tt8361028,2018,94.0
tt8363392,2022,81.0
tt8364368,2019,87.0
tt8366590,2020,143.0
tt8367814,2019,113.0
tt8368368,2024,122.0
tt8368406,2019,97.0
tt8368408,2021,114.0
tt8368512,2020,112.0
tt8372094,2020,97.0
tt8372298,2019,94.0
tt8373206,2023,90.0
tt8376234,2021,93.0
tt8378126,2019,127.0
tt8380776,2019,97.0
tt8385148,2021,100.0
tt8385420,2019,126.0
tt8385474,2019,109.0
tt8388508,2019,169.0
tt8393332,2019,110.0
tt8399288,2021,136.0
tt8399664,2019,118.0
tt8399720,2021,118.0
tt8400758,2019,95.0
tt8402090,2018,100.0
tt8404256,2021,121.0
tt8404614,2019,125.0
tt8411144,2019,166.0
tt8413338,2019,135.0
tt8426594,2018,88.0
tt8426926,2022,178.0
tt8430054,2021,89.0
tt8430598,2020,107.0
tt8433210,2020,114.0
tt8435002,2021,91.0
tt8436026,2018,162.0
tt8439854,2018,120.0
tt8442644,2019,121.0
tt8443704,2018,100.0
tt8456098,2019,60.0
tt8461224,2020,95.0
tt8478602,2018,91.0
tt8482584,2021,118.0
tt8485364,2019,100.0
tt8488126,2019,119.0
tt8493514,2018,113.0
tt8503618,2020,160.0
tt8504014,2019,134.0
tt8508734,2020,93.0
tt8510324,2018,114.0
tt8510350,2019,85.0
tt8510488,2019,85.0
tt8521718,2021,126.0
tt8521736,2021,95.0
tt8521778,2024,107.0
tt8521876,2021,86.0
tt8522006,2020,102.0
tt8522820,2019,87.0
tt8523334,2018,91.0
tt8526370,2020,98.0
tt8526872,2019,118.0
tt8530978,2019,109.0
tt8535180,2019,91.0
tt8535968,2019,125.0
tt8542964,2024,110.0
tt8544498,2020,108.0
tt8545482,2021,98.0
tt8550054,2021,109.0
tt8550208,2019,141.0
tt8561086,2018,138.0
tt8563452,2019,105.0
tt8564902,2018,108.0
tt8574252,2018,125.0
tt8579674,2019,119.0
tt8580274,2020,123.0
tt8589698,2023,99.0
tt8590896,2018,142.0
tt8593824,2023,95.0
tt8593904,2020,88.0
tt8594376,2019,130.0
tt8597594,2020,94.0
tt8609660,2024,97.0
tt8610436,2021,140.0
tt8613070,2019,122.0
tt8613876,2019,89.0
tt8615822,2020,128.0
tt8618118,2018,110.0
tt8618654,2020,84.0
tt8623904,2019,103.0
tt8629748,2020,111.0
tt8632862,2018,128.0
tt8633462,2020,101.0
tt8633464,2021,96.0
tt8633478,2020,90.0
tt8635092,2021,115.0
tt8637428,2019,100.0
tt8637440,2019,98.0
tt8637498,2023,97.0
tt8637504,2020,108.0
tt8639136,2020,137.0
tt8647310,2019,95.0
tt8647400,2019,135.0
tt8649186,2019,115.0
tt8649252,2023,84.0
tt8649344,2022,97.0
tt8652728,2019,135.0
tt8652818,2020,140.0
tt8655470,2019,114.0
tt8656686,2020,104.0
tt8663516,2019,90.0
tt8664988,2019,127.0
tt8672856,2023,150.0
tt8688634,2019,99.0
tt8689290,2021,93.0
tt8695030,2019,104.0
tt8698956,2018,110.0
tt8704802,2020,86.0
tt8707374,2018,89.0
tt8707922,2019,94.0
tt8709036,2018,92.0
tt8710596,2019,90.0
tt8717446,2019,97.0
tt8718158,2021,102.0
tt8718300,2020,119.0
tt8721424,2021,115.0
tt8721556,2019,95.0
tt8722346,2019,132.0
tt8727582,2019,92.0
tt8737152,2021,140.0
tt8737614,2019,154.0
tt8738964,2018,133.0
tt8739752,2019,123.0
tt8740778,2019,111.0
tt8743064,2019,84.0
tt8745676,2022,134.0
tt8745960,2019,100.0
tt8746404,2022,88.0
tt8747160,2020,99.0
tt8747450,2020,111.0
tt8750570,2020,118.0
tt8752474,2019,77.0
tt8752498,2019,83.0
tt8760280,2020,119.0
tt8760670,2021,106.0
tt8760684,2019,93.0
tt8760708,2022,102.0
tt8765496,2018,110.0
tt8767908,2019,119.0
tt8772262,2019,148.0
tt8781414,2018,105.0
tt8784956,2020,96.0
tt8785038,2025,87.0
tt8786654,2021,91.0
tt8790086,2024,127.0
tt8800266,2019,107.0
tt8804580,2020,103.0
tt8816194,2019,96.0
tt8820590,2018,139.0
tt8829830,2020,102.0
tt8836988,2019,87.0
tt8846176,2020,111.0
tt8847712,2021,107.0
tt8850222,2020,116.0
tt8851148,2022,115.0
tt8851668,2020,86.0
tt8856470,2019,98.0
tt8858104,2019,55.0
tt8864596,2024,104.0
tt8865546,2019,60.0
tt8866456,2025,95.0
tt8869978,2019,146.0
tt8883486,2022,125.0
tt8883524,2018,97.0
tt8884906,2020,116.0
tt8893974,2021,98.0
tt8902990,2019,143.0
tt8907974,2022,131.0
tt8907986,2020,145.0
tt8907992,2021,120.0
tt8908002,2019,126.0
tt8912936,2022,105.0
tt8914492,2019,102.0
tt8923482,2019,83.0
tt8923484,2020,106.0
tt8936646,2020,116.0
tt8941440,2019,152.0
tt8946378,2019,130.0
tt8948790,2019,157.0
tt8949056,2019,78.0
tt8951692,2019,112.0
tt8954732,2018,101.0
tt8956324,2021,86.0
tt8959820,2019,171.0
tt8960382,2022,138.0
tt8963708,2019,113.0
tt8964540,2024,123.0
tt8969332,2018,91.0
tt8970448,2019,81.0
tt8972256,2019,104.0
tt8976576,2020,85.0
tt8976710,2019,97.0
tt8980602,2020,100.0
tt8983164,2020,136.0
tt8983166,2020,131.0
tt8983180,2019,128.0
tt8983202,2019,173.0
tt8983220,2021,156.0
tt8983228,2022,176.0
tt8984572,2021,131.0
tt8991268,2019,89.0
tt8995218,2019,83.0
tt8998472,2018,92.0
tt8999372,2021,108.0
tt8999762,2024,216.0
tt9000184,2022,92.0
tt9000224,2019,87.0
tt9000302,2019,106.0
tt9000388,2019,107.0
tt9000466,2019,73.0
tt9005184,2022,94.0
tt9006564,2023,150.0
tt9010738,2020,101.0
tt9013182,2021,107.0
tt9013340,2023,98.0
tt9015188,2019,86.0
tt9016016,2019,101.0
tt9016974,2019,102.0
tt9023964,2025,119.0
tt9024106,2019,109.0
tt9026184,2019,93.0
tt9026524,2019,80.0
tt9032400,2021,156.0
tt9034290,2019,123.0
tt9048786,2019,116.0
tt9048804,2023,98.0
tt9049042,2019,105.0
tt9051908,2022,102.0
tt9052870,2019,143.0
tt9052960,2019,155.0
tt9054192,2021,110.0
tt9054970,2022,124.0
tt9056818,2019,90.0
tt9058654,2020,106.0
tt9059704,2020,88.0
tt9063902,2019,101.0
tt9067182,2019,93.0
tt9071322,2019,126.0
tt9071456,2022,99.0
tt9072352,2020,89.0
tt9074574,2019,105.0
tt9076562,2020,101.0
tt9082020,2019,91.0
tt9086228,2020,87.0
tt9089294,2018,99.0
tt9098872,2021,107.0
tt9098938,2022,119.0
tt9099938,2019,134.0
tt9100018,2023,88.0
tt9100054,2021,121.0
tt9104736,2025,163.0
tt9107368,2018,97.0
tt9109306,2018,95.0
tt9110170,2021,109.0
tt9114286,2022,161.0
tt9115530,2021,126.0
tt9116358,2019,111.0
tt9124428,2018,130.0
tt9130508,2021,142.0
tt9134216,2019,96.0
tt9138170,2020,104.0
tt9139586,2020,117.0
tt9143112,2020,112.0
tt9147456,2019,110.0
tt9148706,2020,106.0
tt9150192,2025,116.0
tt9150970,2019,78.0
tt9170516,2021,107.0
tt9172422,2019,115.0
tt9173154,2021,107.0
tt9173264,2019,101.0
tt9173418,2020,86.0
tt9176296,2019,126.0
tt9177040,2019,100.0
tt9177882,2018,90.0
tt9179096,2020,115.0
tt9179230,2019,138.0
tt9179430,2022,175.0
tt9185066,2019,98.0
tt9185206,2023,106.0
tt9193612,2019,95.0
tt9196192,2020,96.0
tt9198364,2022,108.0
tt9203694,2021,116.0
tt9204204,2019,105.0
tt9204328,2023,96.0
tt9206798,2018,101.0
tt9207700,2020,94.0
tt9208444,2020,92.0
tt9213244,2018,95.0
tt9214772,2024,121.0
tt9214832,2020,124.0
tt9218128,2024,148.0
tt9224104,2023,116.0
tt9224288,2020,94.0
tt9225192,2018,116.0
tt9231040,2019,122.0
tt9239552,2019,90.0
tt9239888,2019,111.0
tt9242528,2021,129.0
tt9243804,2021,130.0
tt9243946,2019,122.0
tt9244554,2021,110.0
tt9247314,2019,87.0
tt9248934,2019,152.0
tt9248940,2019,132.0
tt9248952,2020,119.0
tt9248972,2019,130.0
tt9252468,2019,101.0
tt9252488,2020,97.0
tt9252508,2019,101.0
tt9257484,2019,85.0
tt9260636,2019,179.0
tt9261218,2020,104.0
tt9263550,2022,157.0
tt9264728,2020,87.0
tt9271672,2022,93.0
tt9274670,2021,108.0
tt9285882,2019,91.0
tt9288046,2022,115.0
tt9288692,2021,97.0
tt9288776,2019,99.0
tt9288822,2022,108.0
tt9308382,2020,113.0
tt9310328,2020,74.0
tt9314984,2021,92.0
tt9318280,2019,83.0
tt9319812,2019,143.0
tt9319826,2022,117.0
tt9320140,2021,80.0
tt9320226,2021,161.0
tt9340860,2020,113.0
tt9340892,2021,93.0
tt9345754,2020,103.0
tt9347730,2021,91.0
tt9351980,2019,110.0
tt9352356,2021,81.0
tt9354842,2020,101.0
tt9354944,2019,84.0
tt9356952,2019,100.0
tt9357050,2021,137.0
tt9358044,2019,95.0
tt9358052,2019,87.0
tt9362722,2023,140.0
tt9362736,2025,119.0
tt9362930,2023,127.0
tt9373688,2021,103.0
tt9376612,2021,132.0
tt9387250,2020,113.0
tt9389998,2021,179.0
tt9398640,2019,82.0
tt9410034,2021,86.0
tt9411972,2022,125.0
tt9412098,2019,97.0
tt9412268,2019,98.0
tt9418812,2019,97.0
tt9418878,2019,108.0
tt9419056,2021,99.0
tt9419834,2019,97.0
tt9419884,2022,126.0
tt9419976,2020,94.0
tt9420648,2019,133.0
tt9421570,2021,90.0
tt9426186,2018,101.0
tt9426210,2019,112.0
tt9430698,2019,101.0
tt9441638,2020,106.0
tt9465600,2019,91.0
tt9466114,2024,115.0
tt9466814,2022,183.0
tt9471678,2024,117.0
tt9472334,2023,92.0
tt9472532,2020,88.0
tt9477520,2019,141.0
tt9484998,2020,90.0
tt9495224,2018,90.0
tt9500372,2019,141.0
tt9506474,2020,135.0
tt9526826,2019,140.0
tt9531772,2021,145.0
tt9537292,2020,163.0
tt9541602,2019,111.0
tt9558612,2019,136.0
tt9569610,2021,109.0
tt9577852,2019,142.0
tt9580138,2020,80.0
tt9581076,2019,185.0
tt9586294,2019,135.0
tt9592496,2021,160.0
tt9601220,2020,104.0
tt9602472,2022,102.0
tt9603060,2025,95.0
tt9603208,2025,169.0
tt9603212,2023,163.0
tt9605894,2020,120.0
tt9606374,2020,96.0
tt9608818,2019,124.0
tt9614452,2021,153.0
tt9614460,2020,120.0
tt9616700,2020,119.0
tt9617456,2019,100.0
tt9619798,2020,90.0
tt9619824,2025,110.0
tt9620288,2021,144.0
tt9620292,2020,113.0
tt9624766,2020,102.0
tt9625664,2019,87.0
tt9632590,2019,92.0
tt9635540,2020,159.0
tt9636732,2023,84.0
tt9637132,2022,135.0
tt9639470,2021,116.0
tt9647768,2019,113.0
tt9648672,2020,146.0
tt9652782,2019,89.0
tt9660502,2022,104.0
tt9663168,2022,111.0
tt9663764,2023,124.0
tt9663896,2023,125.0
tt9664078,2019,90.0
tt9664108,2021,108.0
tt9669176,2022,96.0
tt9675274,2019,112.0
tt9675464,2019,155.0
tt9675716,2019,157.0
tt9680136,2019,126.0
tt9682428,2024,98.0
tt9683478,2020,104.0
tt9684220,2021,86.0
tt9685342,2021,130.0
tt9686708,2020,136.0
tt9686790,2022,101.0
tt9689696,2020,94.0
tt9691136,2020,83.0
tt9691290,2024,116.0
tt9695722,2020,107.0
tt9701940,2021,109.0
tt9701942,2021,114.0
tt9708358,2020,106.0
tt9714030,2021,133.0
tt9728962,2021,95.0
tt9731386,2022,115.0
tt9731534,2020,107.0
tt9731598,2022,115.0
tt9731682,2021,118.0
tt9735470,2020,101.0
tt9735758,2019,87.0
tt9737876,2022,108.0
tt9738716,2020,105.0
tt9738784,2020,127.0
tt9742334,2019,138.0
tt9742794,2021,118.0
tt9747594,2020,108.0
tt9764362,2022,107.0
tt9766332,2021,138.0
tt9770150,2020,107.0
tt9772374,2020,93.0
tt9777644,2020,154.0
tt9777666,2021,138.0
tt9779516,2020,116.0
tt9783600,2022,106.0
tt9784456,2020,134.0
tt9784708,2022,82.0
tt9784798,2021,126.0
tt9789042,2021,102.0
tt9789686,2019,108.0
tt9793334,2019,136.0
tt9794630,2020,115.0
tt9801736,2019,109.0
tt9806192,2019,81.0
tt9806322,2020,113.0
tt9806336,2020,94.0
tt9806370,2020,92.0
tt9812474,2021,106.0
tt9815554,2021,84.0
tt9817070,2019,131.0
tt9820556,2020,92.0
tt9824114,2020,110.0
tt9827834,2020,116.0
tt9831136,2019,89.0
tt9844522,2021,88.0
tt9845564,2021,106.0
tt9848626,2022,87.0
tt9850386,2020,111.0
tt9851854,2022,150.0
tt9853500,2022,126.0
tt9860566,2024,89.0
tt9860728,2019,98.0
tt9866072,2020,104.0
tt9873892,2023,122.0
tt9877170,2020,135.0
tt9881586,2019,89.0
tt9883398,2024,86.0
tt9883832,2022,135.0
tt9883996,2020,113.0
tt9893250,2020,118.0
tt9894470,2019,92.0
tt9898858,2020,88.0
tt9900782,2019,145.0
tt9902160,2020,97.0
tt9907782,2021,111.0
tt9916362,2020,92.0
